customerID,gender,SeniorCitizen,Partner,tenure,Contract,MonthlyCharges,TotalCharges,avg_monthly_spend,tenure_group,is_long_term_contract,Churn
0491-KAPQG,Male,0,false,21,Month-to-month,73.7,1558.7,74.22,1-2 years,0,false
4585-HETAI,Female,0,true,4,Month-to-month,73.75,325.45,81.36,0-1 year,0,true
4860-IJUDE,Male,0,false,13,Month-to-month,73.75,956.65,73.59,1-2 years,0,false
3070-DVEYC,Male,1,false,7,Month-to-month,73.75,545.15,77.88,0-1 year,0,true
7603-USHJS,Male,0,false,12,Month-to-month,73.75,871.4,72.62,0-1 year,0,true
3055-OYMSE,Female,1,false,53,Month-to-month,73.8,4003.85,75.54,4-5 years,0,false
6339-YPSAH,Male,0,false,9,Month-to-month,73.8,704.3,78.26,0-1 year,0,false
0122-OAHPZ,Female,0,false,7,Month-to-month,73.85,511.25,73.04,0-1 year,0,true
6896-SRVYQ,Male,1,false,44,Month-to-month,73.85,3122.4,70.96,2-4 years,0,false
4854-CIDCF,Female,1,false,3,Month-to-month,73.85,196.4,65.47,0-1 year,0,false
8496-EJAUI,Male,0,false,19,Month-to-month,73.85,1424.5,74.97,1-2 years,0,true
4652-NNHNY,Male,0,true,16,Month-to-month,73.85,1284.2,80.26,1-2 years,0,true
2696-NARTR,Male,0,false,11,Month-to-month,73.85,926.25,84.2,0-1 year,0,true
8873-GLDMH,Female,0,false,6,Month-to-month,73.85,401.3,66.88,0-1 year,0,false
1450-SKCVI,Female,0,false,56,Month-to-month,73.85,4092.85,73.09,4-5 years,0,true
0004-TLHLJ,Male,0,false,4,Month-to-month,73.9,280.85,70.21,0-1 year,0,true
2091-RFFBA,Female,1,false,31,Month-to-month,73.9,2217.15,71.52,2-4 years,0,true
6599-CEBNN,Female,0,false,34,Month-to-month,73.95,2524.45,74.25,2-4 years,0,true
0531-ZZJWQ,Male,1,true,55,Month-to-month,74.0,4052.4,73.68,4-5 years,0,false
8687-BAFGU,Male,0,false,1,Month-to-month,74.0,74.0,74.0,0-1 year,0,false
5188-HGMLP,Male,1,true,54,Month-to-month,74.0,3919.15,72.58,4-5 years,0,false
6860-YRJZP,Male,1,false,9,Month-to-month,74.05,678.45,75.38,0-1 year,0,false
1396-QWFBJ,Female,0,true,21,Month-to-month,74.05,1565.7,74.56,1-2 years,0,true
4480-QQRHC,Female,1,false,8,Month-to-month,74.05,600.15,75.02,0-1 year,0,false
1658-TJVOA,Female,1,false,6,Month-to-month,74.1,450.9,75.15,0-1 year,0,false
9850-OWRHQ,Female,0,true,3,Month-to-month,74.1,228.0,76.0,0-1 year,0,true
7077-XJMET,Male,0,true,12,Month-to-month,74.15,741.4,61.78,0-1 year,0,false
6347-DCUIK,Male,0,false,10,Month-to-month,74.15,811.8,81.18,0-1 year,0,true
7801-KICAO,Female,0,false,18,Month-to-month,74.15,1345.75,74.76,1-2 years,0,false
3714-JTVOV,Female,1,true,42,Month-to-month,74.15,3229.4,76.89,2-4 years,0,true
3094-JOJAI,Male,0,false,18,Month-to-month,74.15,1387.0,77.06,1-2 years,0,false
5908-QMGOE,Male,1,false,15,Month-to-month,74.2,1133.9,75.59,1-2 years,0,true
2880-FPNAE,Male,1,true,2,Month-to-month,74.2,140.1,70.05,0-1 year,0,false
1833-VGRUM,Female,1,false,1,Month-to-month,74.2,74.2,74.2,0-1 year,0,true
3002-WQZWT,Female,0,false,29,Month-to-month,74.2,1993.25,68.73,2-4 years,0,false
8728-SKJLR,Male,0,false,41,Month-to-month,74.25,3089.1,75.34,2-4 years,0,false
4116-TZAQJ,Female,0,false,9,Month-to-month,74.25,639.65,71.07,0-1 year,0,true
3707-GNWHM,Male,0,false,1,Month-to-month,74.25,74.25,74.25,0-1 year,0,true
9306-CPCBC,Female,0,false,3,Month-to-month,74.25,210.3,70.1,0-1 year,0,true
4441-NIHPT,Female,1,false,13,Month-to-month,74.3,940.35,72.33,1-2 years,0,true
8775-ERLNB,Male,1,true,1,Month-to-month,74.3,74.3,74.3,0-1 year,0,false
7503-QQRVF,Male,1,true,16,Month-to-month,74.3,1178.25,73.64,1-2 years,0,true
2468-SJFLM,Male,0,false,1,Month-to-month,74.3,74.3,74.3,0-1 year,0,false
5201-FRKKS,Male,0,false,25,Month-to-month,74.3,1952.25,78.09,2-4 years,0,false
8647-SDTWQ,Male,0,true,57,Month-to-month,74.3,4018.35,70.5,4-5 years,0,false
9894-EZEWG,Female,0,false,1,Month-to-month,74.3,74.3,74.3,0-1 year,0,true
2272-QAGFO,Female,1,false,14,Month-to-month,74.3,1096.25,78.3,1-2 years,0,true
8372-JUXUI,Male,0,false,1,Month-to-month,74.35,74.35,74.35,0-1 year,0,true
5956-VKDTT,Female,1,true,5,Month-to-month,74.35,334.8,66.96,0-1 year,0,true
4450-MDZFX,Male,0,true,60,Month-to-month,74.35,4453.3,74.22,4-5 years,0,false
4274-OWWYO,Male,0,false,1,Month-to-month,74.35,74.35,74.35,0-1 year,0,true
1867-BDVFH,Male,0,true,11,Month-to-month,74.35,834.2,75.84,0-1 year,0,true
9840-EFJQB,Female,0,false,1,Month-to-month,74.35,74.35,74.35,0-1 year,0,false
4343-EJVQB,Male,0,false,7,Month-to-month,74.35,533.6,76.23,0-1 year,0,false
8083-YTZES,Male,0,false,4,Month-to-month,74.35,265.35,66.34,0-1 year,0,true
0404-SWRVG,Male,0,false,3,Month-to-month,74.4,229.55,76.52,0-1 year,0,true
9947-OTFQU,Male,1,false,15,Month-to-month,74.4,1074.3,71.62,1-2 years,0,true
0388-EOPEX,Female,0,true,2,Month-to-month,74.4,139.4,69.7,0-1 year,0,true
6680-WKXRZ,Female,0,false,3,Month-to-month,74.4,215.8,71.93,0-1 year,0,true
9283-LZQOH,Male,0,true,13,Month-to-month,74.4,896.75,68.98,1-2 years,0,true
8640-SDGKB,Male,0,false,4,Month-to-month,74.4,299.7,74.92,0-1 year,0,true
8699-ASUFO,Male,1,true,7,Month-to-month,74.4,527.9,75.41,0-1 year,0,true
0187-WZNAB,Female,0,true,27,Month-to-month,74.4,1972.35,73.05,2-4 years,0,false
4102-OQUPX,Male,1,true,1,Month-to-month,74.4,74.4,74.4,0-1 year,0,true
6022-UGGSO,Female,1,false,32,Month-to-month,74.4,2276.95,71.15,2-4 years,0,true
4505-EXZHB,Female,1,false,6,Month-to-month,74.4,434.1,72.35,0-1 year,0,true
3551-HUAZH,Male,1,false,1,Month-to-month,74.4,74.4,74.4,0-1 year,0,true
8685-WHQPW,Female,1,false,22,Month-to-month,74.4,1692.6,76.94,1-2 years,0,true
8361-LTMKD,Male,1,true,4,Month-to-month,74.4,306.6,76.65,0-1 year,0,true
2656-FMOKZ,Female,1,false,15,Month-to-month,74.45,1145.7,76.38,1-2 years,0,true
1197-BVMVG,Female,1,false,4,Month-to-month,74.45,294.45,73.61,0-1 year,0,false
3703-KBKZP,Male,1,false,16,Month-to-month,74.45,1261.35,78.83,1-2 years,0,false
2982-IHMFT,Female,1,false,1,Month-to-month,74.45,74.45,74.45,0-1 year,0,true
9398-MMQTO,Male,0,false,3,Month-to-month,74.45,221.1,73.7,0-1 year,0,false
0723-DRCLG,Female,1,true,1,Month-to-month,74.45,74.45,74.45,0-1 year,0,true
3488-PGMQJ,Male,1,false,8,Month-to-month,74.5,606.55,75.82,0-1 year,0,true
7180-PISOG,Male,0,true,1,Month-to-month,74.5,74.5,74.5,0-1 year,0,true
3235-ETOOB,Male,0,true,8,Month-to-month,74.5,609.9,76.24,0-1 year,0,true
7823-JSOAG,Male,0,false,3,Month-to-month,74.5,217.45,72.48,0-1 year,0,false
4415-IJZTP,Female,0,false,1,Month-to-month,74.5,74.5,74.5,0-1 year,0,true
2985-JUUBZ,Male,0,true,40,Month-to-month,74.55,3015.75,75.39,2-4 years,0,false
5839-SUYVZ,Male,0,false,16,Month-to-month,74.55,1170.5,73.16,1-2 years,0,false
1163-ONYEY,Male,0,true,41,Month-to-month,74.55,3023.55,73.75,2-4 years,0,false
0709-TVGUR,Female,1,false,9,Month-to-month,74.55,622.9,69.21,0-1 year,0,true
1428-GTBJJ,Male,0,false,11,Month-to-month,74.55,824.75,74.98,0-1 year,0,true
7088-FBAWU,Female,0,true,17,Month-to-month,74.55,1215.8,71.52,1-2 years,0,false
2325-NBPZG,Female,0,false,3,Month-to-month,74.55,233.65,77.88,0-1 year,0,false
2024-BASKD,Female,0,false,1,Month-to-month,74.6,74.6,74.6,0-1 year,0,true
1866-OBPNR,Male,0,true,1,Month-to-month,74.6,74.6,74.6,0-1 year,0,false
5405-ZMYXQ,Female,0,false,8,Month-to-month,74.6,548.9,68.61,0-1 year,0,false
7978-DKUQH,Female,0,true,25,Month-to-month,74.6,1797.75,71.91,2-4 years,0,false
3746-EUBYR,Male,0,true,1,Month-to-month,74.6,74.6,74.6,0-1 year,0,true
3411-WLRSQ,Female,1,true,3,Month-to-month,74.6,239.05,79.68,0-1 year,0,false
3452-SRFEG,Male,0,false,49,Month-to-month,74.6,3720.35,75.93,4-5 years,0,false
0927-LCSMG,Male,0,false,7,Month-to-month,74.65,544.55,77.79,0-1 year,0,true
7341-LXCAF,Male,0,true,4,Month-to-month,74.65,301.4,75.35,0-1 year,0,true
4013-UBXWQ,Female,0,false,7,Month-to-month,74.65,521.1,74.44,0-1 year,0,true
8659-HDIYE,Female,1,false,64,Month-to-month,74.65,4869.35,76.08,5+ years,0,false
5399-ZIMKF,Male,0,false,5,Month-to-month,74.65,383.65,76.73,0-1 year,0,false
1518-VOWAV,Female,0,false,9,Month-to-month,74.65,703.55,78.17,0-1 year,0,true
8591-NXRCV,Female,0,false,41,Month-to-month,74.65,3090.65,75.38,2-4 years,0,false
2424-WVHPL,Male,1,false,1,Month-to-month,74.7,74.7,74.7,0-1 year,0,false
9399-APLBT,Female,0,true,1,Month-to-month,74.7,74.7,74.7,0-1 year,0,true
5240-IJOQT,Male,1,false,1,Month-to-month,74.7,74.7,74.7,0-1 year,0,true
2761-OCIAX,Male,1,false,2,Month-to-month,74.7,165.4,82.7,0-1 year,0,true
3765-JXVKY,Female,0,false,1,Month-to-month,74.7,74.7,74.7,0-1 year,0,true
0439-IFYUN,Female,1,false,18,Month-to-month,74.7,1294.6,71.92,1-2 years,0,false
0191-ZHSKZ,Male,1,false,30,Month-to-month,74.75,2111.3,70.38,2-4 years,0,false
2800-VEQXM,Female,0,false,3,Month-to-month,74.75,238.1,79.37,0-1 year,0,false
4546-FOKWR,Female,0,false,16,Month-to-month,74.75,1129.35,70.58,1-2 years,0,false
4770-UEZOX,Male,0,false,2,Month-to-month,74.75,144.8,72.4,0-1 year,0,false
9169-BSVIN,Male,0,false,12,Month-to-month,74.75,827.05,68.92,0-1 year,0,false
4282-YMKNA,Female,0,false,9,Month-to-month,74.75,706.6,78.51,0-1 year,0,true
8065-YKXKD,Female,0,false,10,Month-to-month,74.75,799.65,79.97,0-1 year,0,true
6424-ELEYH,Female,0,true,3,Month-to-month,74.75,229.5,76.5,0-1 year,0,true
6572-ADKRS,Female,0,false,46,Month-to-month,74.8,3548.3,77.14,2-4 years,0,false
2984-MIIZL,Male,0,false,4,Month-to-month,74.8,321.9,80.47,0-1 year,0,true
4826-TZEVA,Female,0,false,40,Month-to-month,74.8,2971.7,74.29,2-4 years,0,false
7401-RUBNK,Female,0,true,18,Month-to-month,74.8,1438.05,79.89,1-2 years,0,false
3030-YDNRM,Male,0,false,8,Month-to-month,74.85,572.45,71.56,0-1 year,0,false
9334-GWGOW,Male,1,true,7,Month-to-month,74.85,485.25,69.32,0-1 year,0,false
8778-LMWTJ,Female,0,false,9,Month-to-month,74.85,708.2,78.69,0-1 year,0,false
7235-NXZCP,Male,1,false,2,Month-to-month,74.85,156.4,78.2,0-1 year,0,true
0265-EDXBD,Male,1,true,32,Month-to-month,74.9,2303.35,71.98,2-4 years,0,true
6358-LYNGM,Male,0,false,1,Month-to-month,74.9,74.9,74.9,0-1 year,0,true
1475-VWVDO,Male,0,false,7,Month-to-month,74.9,490.55,70.08,0-1 year,0,false
0618-XWMSS,Male,0,false,28,Month-to-month,74.9,2068.55,73.88,2-4 years,0,true
4229-CZMLL,Male,0,false,6,Month-to-month,74.9,469.8,78.3,0-1 year,0,true
6996-KNSML,Female,0,false,1,Month-to-month,74.9,74.9,74.9,0-1 year,0,true
6711-FLDFB,Female,0,false,7,Month-to-month,74.9,541.15,77.31,0-1 year,0,true
0722-TROQR,Female,1,false,4,Month-to-month,74.9,321.75,80.44,0-1 year,0,true
7571-YXDAD,Female,0,false,2,Month-to-month,74.9,147.15,73.58,0-1 year,0,true
4948-WBBKL,Female,1,false,36,Month-to-month,74.9,2659.45,73.87,2-4 years,0,false
6856-RAURS,Female,0,false,2,Month-to-month,74.9,136.05,68.03,0-1 year,0,false
6906-ANDWJ,Male,0,true,15,Month-to-month,74.9,1107.25,73.82,1-2 years,0,true
5233-AOZUF,Female,0,true,29,Month-to-month,74.95,2149.05,74.11,2-4 years,0,false
1157-BQCUW,Male,0,false,1,Month-to-month,74.95,74.95,74.95,0-1 year,0,true
1024-VRZHF,Male,0,true,11,Month-to-month,74.95,825.7,75.06,0-1 year,0,true
3858-VOBET,Male,0,false,23,Month-to-month,74.95,1710.45,74.37,1-2 years,0,true
9685-WKZGT,Male,1,false,14,Month-to-month,74.95,1036.75,74.05,1-2 years,0,true
4090-KPJIP,Female,0,false,3,Month-to-month,74.95,212.4,70.8,0-1 year,0,false
4503-BDXBD,Male,0,false,11,Month-to-month,74.95,815.5,74.14,0-1 year,0,true
3943-KDREE,Female,0,false,26,Month-to-month,74.95,1834.95,70.58,2-4 years,0,true
2080-GKCWQ,Male,0,false,2,Month-to-month,74.95,151.75,75.88,0-1 year,0,false
9286-DOJGF,Female,1,true,38,Month-to-month,74.95,2869.85,75.52,2-4 years,0,true
9274-CNFMO,Male,1,true,4,Month-to-month,74.95,308.7,77.17,0-1 year,0,true
7850-VWJUU,Female,0,false,23,Month-to-month,75.0,1778.5,77.33,1-2 years,0,false
7993-PYKOF,Male,0,true,8,Month-to-month,75.0,632.95,79.12,0-1 year,0,true
9552-TGUZV,Male,0,true,8,Month-to-month,75.0,658.1,82.26,0-1 year,0,false
5899-MQZZL,Female,0,false,13,Month-to-month,75.0,999.45,76.88,1-2 years,0,true
7611-YKYTC,Male,0,true,22,Month-to-month,75.0,1573.95,71.54,1-2 years,0,false
8676-TRMJS,Male,0,false,3,Month-to-month,75.0,209.1,69.7,0-1 year,0,true
3276-HDUEG,Female,0,false,1,Month-to-month,75.05,75.05,75.05,0-1 year,0,true
3966-HRMZA,Female,1,false,3,Month-to-month,75.05,202.9,67.63,0-1 year,0,false
9494-MRNYX,Male,0,false,10,Month-to-month,75.05,786.3,78.63,0-1 year,0,false
1980-KXVPM,Female,1,false,3,Month-to-month,75.05,256.25,85.42,0-1 year,0,true
1452-VOQCH,Male,0,false,1,Month-to-month,75.1,75.1,75.1,0-1 year,0,false
2276-YDAVZ,Female,0,false,3,Month-to-month,75.1,270.7,90.23,0-1 year,0,true
5146-CBVOE,Female,0,false,16,Month-to-month,75.1,1212.85,75.8,1-2 years,0,false
7993-NQLJE,Male,0,true,15,Month-to-month,75.1,1151.55,76.77,1-2 years,0,false
8816-VXNZD,Female,0,false,1,Month-to-month,75.1,75.1,75.1,0-1 year,0,true
8107-KNCIM,Male,1,true,14,Month-to-month,75.1,1013.35,72.38,1-2 years,0,false
7912-SYRQT,Female,0,false,7,Month-to-month,75.1,552.95,78.99,0-1 year,0,true
9191-MYQKX,Female,0,true,7,Month-to-month,75.15,496.9,70.99,0-1 year,0,true
8325-QRPZR,Female,0,false,7,Month-to-month,75.15,525.0,75.0,0-1 year,0,false
0867-LDTTC,Male,0,false,5,Month-to-month,75.15,392.65,78.53,0-1 year,0,false
5570-PTWEH,Female,0,true,3,Month-to-month,75.15,216.75,72.25,0-1 year,0,true
0257-ZESQC,Female,1,true,27,Month-to-month,75.2,1929.35,71.46,2-4 years,0,true
2460-NGXBJ,Male,1,true,11,Month-to-month,75.2,775.3,70.48,0-1 year,0,false
0196-JTUQI,Female,0,false,9,Month-to-month,75.2,633.85,70.43,0-1 year,0,false
0617-FHSGK,Male,0,false,49,Month-to-month,75.2,3678.3,75.07,4-5 years,0,true
7730-IUTDZ,Male,0,false,43,Month-to-month,75.2,3198.6,74.39,2-4 years,0,true
9821-POOTN,Male,0,true,35,Month-to-month,75.2,2576.2,73.61,2-4 years,0,true
5879-SESNB,Female,0,false,11,Month-to-month,75.25,888.65,80.79,0-1 year,0,false
0925-VYDLG,Female,0,false,3,Month-to-month,75.25,242.0,80.67,0-1 year,0,true
3199-XGZCY,Female,0,false,8,Month-to-month,75.25,576.7,72.09,0-1 year,0,false
3208-YPIOE,Male,0,false,39,Month-to-month,75.25,3017.65,77.38,2-4 years,0,true
5122-CYFXA,Female,0,false,3,Month-to-month,75.3,244.1,81.37,0-1 year,0,false
5564-NEMQO,Female,1,false,1,Month-to-month,75.3,75.3,75.3,0-1 year,0,true
3627-FHKBK,Female,0,false,1,Month-to-month,75.3,75.3,75.3,0-1 year,0,true
3014-WJKSM,Male,0,true,29,Month-to-month,75.3,2263.4,78.05,2-4 years,0,false
5934-TSSAU,Female,0,true,23,Month-to-month,75.3,1702.9,74.04,1-2 years,0,false
9787-XVQIU,Male,0,false,1,Month-to-month,75.3,75.3,75.3,0-1 year,0,true
9518-XXBXE,Male,1,true,10,Month-to-month,75.3,720.45,72.05,0-1 year,0,false
9940-RHLFB,Female,0,false,1,Month-to-month,75.3,75.3,75.3,0-1 year,0,true
8020-BWHYL,Female,1,false,15,Month-to-month,75.3,1147.45,76.5,1-2 years,0,true
1228-ZLNBX,Male,0,false,21,Month-to-month,75.3,1570.7,74.8,1-2 years,0,false
0221-WMXNQ,Male,1,false,4,Month-to-month,75.35,273.4,68.35,0-1 year,0,false
3733-LSYCE,Female,0,true,15,Month-to-month,75.35,1114.55,74.3,1-2 years,0,false
8519-QJGJD,Female,0,false,14,Month-to-month,75.35,1025.95,73.28,1-2 years,0,true
5054-IEXZT,Male,0,false,1,Month-to-month,75.35,75.35,75.35,0-1 year,0,true
1596-BBVTG,Male,0,false,35,Month-to-month,75.35,2636.05,75.32,2-4 years,0,true
0840-DFEZH,Female,0,false,7,Month-to-month,75.35,564.65,80.66,0-1 year,0,false
4988-IQIGL,Male,1,false,1,Month-to-month,75.35,75.35,75.35,0-1 year,0,true
2842-BCQGE,Male,0,false,43,Month-to-month,75.35,3161.4,73.52,2-4 years,0,false
1602-IJQQE,Female,0,false,4,Month-to-month,75.35,338.1,84.53,0-1 year,0,true
1746-TGTWV,Male,0,true,1,Month-to-month,75.35,75.35,75.35,0-1 year,0,false
3956-CJUST,Female,1,false,23,Month-to-month,75.4,1643.55,71.46,1-2 years,0,false
4301-VVZKA,Male,0,true,16,Month-to-month,75.4,1189.4,74.34,1-2 years,0,false
6217-TOWGS,Female,0,true,17,Month-to-month,75.4,1322.55,77.8,1-2 years,0,false
2077-MPJQO,Male,1,true,7,Month-to-month,75.4,533.05,76.15,0-1 year,0,false
2122-YWVYA,Female,0,false,18,Month-to-month,75.4,1380.4,76.69,1-2 years,0,false
8155-IBNHG,Female,0,true,24,Month-to-month,75.4,1747.85,72.83,1-2 years,0,true
5834-ASPWA,Male,0,false,1,Month-to-month,75.45,75.45,75.45,0-1 year,0,true
7410-YTJIK,Female,0,false,7,Month-to-month,75.45,480.75,68.68,0-1 year,0,true
2452-SNHFZ,Female,0,false,47,Month-to-month,75.45,3545.1,75.43,2-4 years,0,false
2516-VQRRV,Female,1,false,2,Month-to-month,75.45,158.4,79.2,0-1 year,0,true
1216-JWVUX,Male,0,true,25,Month-to-month,75.5,1901.05,76.04,2-4 years,0,false
1989-PRJHP,Male,1,true,27,Month-to-month,75.5,1893.95,70.15,2-4 years,0,true
3522-CDKHF,Female,0,true,32,Month-to-month,75.5,2324.7,72.65,2-4 years,0,false
0817-HSUSE,Male,0,false,1,Month-to-month,75.5,75.5,75.5,0-1 year,0,false
7020-OZKXZ,Female,1,false,9,Month-to-month,75.5,637.4,70.82,0-1 year,0,false
8185-UPYBR,Male,0,true,6,Month-to-month,75.5,438.0,73.0,0-1 year,0,true
1320-HTRDR,Female,0,false,3,Month-to-month,75.5,220.6,73.53,0-1 year,0,true
0506-LVNGN,Female,1,false,5,Month-to-month,75.55,349.65,69.93,0-1 year,0,true
5043-TRZWM,Female,0,false,1,Month-to-month,75.55,75.55,75.55,0-1 year,0,false
7817-BOQPW,Female,0,false,2,Month-to-month,75.55,166.3,83.15,0-1 year,0,true
8695-ARGXZ,Male,1,true,34,Month-to-month,75.55,2425.4,71.34,2-4 years,0,false
9250-WYPLL,Female,0,false,5,Month-to-month,75.55,413.65,82.73,0-1 year,0,true
4360-PNRQB,Male,0,false,18,Month-to-month,75.6,1395.05,77.5,1-2 years,0,false
6825-UYPFK,Female,0,false,23,Month-to-month,75.6,1758.6,76.46,1-2 years,0,true
8584-KMVXD,Female,0,false,8,Month-to-month,75.6,535.55,66.94,0-1 year,0,false
6198-ZFIOJ,Female,0,false,5,Month-to-month,75.6,402.5,80.5,0-1 year,0,false
3987-KQDDU,Male,0,false,9,Month-to-month,75.6,661.55,73.51,0-1 year,0,false
0529-ONKER,Male,1,false,15,Month-to-month,75.65,1146.65,76.44,1-2 years,0,true
4749-OJKQU,Female,0,false,4,Month-to-month,75.65,302.35,75.59,0-1 year,0,false
6034-YMTOB,Female,0,false,5,Month-to-month,75.65,399.45,79.89,0-1 year,0,false
4431-EDMIQ,Female,0,true,7,Month-to-month,75.7,554.05,79.15,0-1 year,0,false
8433-WXGNA,Male,0,false,2,Month-to-month,75.7,189.2,94.6,0-1 year,0,true
5196-SGOAK,Female,0,false,1,Month-to-month,75.7,75.7,75.7,0-1 year,0,true
9943-VSZUV,Male,1,false,67,Month-to-month,75.7,5060.85,75.54,5+ years,0,false
1262-OPMFY,Female,0,true,9,Month-to-month,75.75,655.9,72.88,0-1 year,0,true
5652-MSDEY,Female,0,false,10,Month-to-month,75.75,777.3,77.73,0-1 year,0,false
0064-YIJGF,Male,0,true,27,Month-to-month,75.75,1929.0,71.44,2-4 years,0,false
7130-VTEWQ,Female,1,false,8,Month-to-month,75.75,606.25,75.78,0-1 year,0,true
6894-LFHLY,Male,1,false,1,Month-to-month,75.75,75.75,75.75,0-1 year,0,true
7595-EUIVN,Female,0,false,1,Month-to-month,75.8,75.8,75.8,0-1 year,0,true
5159-YFPKQ,Female,0,false,2,Month-to-month,75.8,160.75,80.38,0-1 year,0,true
9800-ONTFE,Female,0,true,22,Month-to-month,75.8,1615.1,73.41,1-2 years,0,false
4581-SSPWD,Female,0,false,3,Month-to-month,75.8,246.3,82.1,0-1 year,0,true
3519-ZKXGG,Female,0,true,3,Month-to-month,75.85,256.6,85.53,0-1 year,0,true
7354-OIJLX,Male,0,false,9,Month-to-month,75.85,724.65,80.52,0-1 year,0,false
5022-JNQEQ,Female,0,true,9,Month-to-month,75.85,647.5,71.94,0-1 year,0,false
3583-KRKMD,Male,0,false,18,Month-to-month,75.9,1373.05,76.28,1-2 years,0,false
1618-CFHME,Female,0,false,2,Month-to-month,75.9,143.35,71.67,0-1 year,0,true
5035-BVCXS,Male,0,false,11,Month-to-month,75.9,866.4,78.76,0-1 year,0,false
3074-GQWYX,Male,0,false,5,Month-to-month,75.9,357.75,71.55,0-1 year,0,true
0231-LXVAP,Male,0,false,1,Month-to-month,75.9,75.9,75.9,0-1 year,0,true
5448-VWNAM,Female,0,false,19,Month-to-month,75.9,1375.6,72.4,1-2 years,0,false
6959-GQEGV,Male,0,false,45,Month-to-month,75.95,3273.8,72.75,2-4 years,0,false
6960-HVYXR,Female,0,false,1,Month-to-month,76.0,76.0,76.0,0-1 year,0,true
2476-YGEFM,Female,0,false,29,Month-to-month,76.0,2215.25,76.39,2-4 years,0,false
3315-TOTBP,Male,0,false,15,Month-to-month,76.0,1130.85,75.39,1-2 years,0,true
3780-DDGSE,Male,1,true,35,Month-to-month,76.05,2747.2,78.49,2-4 years,0,false
7576-OYWBN,Male,1,false,3,Month-to-month,76.05,231.8,77.27,0-1 year,0,true
8443-ZRDBZ,Male,0,false,4,Month-to-month,76.05,318.9,79.72,0-1 year,0,true
8486-AYEQH,Female,0,false,31,Month-to-month,76.05,2227.8,71.86,2-4 years,0,false
7534-BFESC,Male,1,false,24,Month-to-month,76.1,1712.7,71.36,1-2 years,0,true
3370-HXOPH,Female,0,false,3,Month-to-month,76.1,257.6,85.87,0-1 year,0,false
2523-EWWZL,Female,0,true,27,Month-to-month,76.1,2093.4,77.53,2-4 years,0,false
7175-NTIXE,Female,0,false,25,Month-to-month,76.15,1992.95,79.72,2-4 years,0,false
4080-IIARD,Female,0,true,13,Month-to-month,76.2,981.45,75.5,1-2 years,0,false
9444-JTXHZ,Male,0,true,1,Month-to-month,76.2,76.2,76.2,0-1 year,0,true
8696-JKZNU,Female,1,false,37,Month-to-month,76.25,2841.55,76.8,2-4 years,0,true
5928-QLDHB,Male,0,false,9,Month-to-month,76.25,684.85,76.09,0-1 year,0,false
5393-HJZSM,Female,0,true,32,Month-to-month,76.3,2404.15,75.13,2-4 years,0,false
6910-HADCM,Female,0,false,1,Month-to-month,76.35,76.35,76.35,0-1 year,0,true
7598-UAASY,Male,0,true,2,Month-to-month,76.4,151.8,75.9,0-1 year,0,true
3969-GYXEL,Female,0,false,11,Month-to-month,76.4,838.7,76.25,0-1 year,0,false
1597-FZREH,Female,0,false,2,Month-to-month,76.4,160.8,80.4,0-1 year,0,true
3296-SILRA,Female,1,true,1,Month-to-month,76.4,76.4,76.4,0-1 year,0,true
2070-FNEXE,Female,1,false,7,Month-to-month,76.45,503.6,71.94,0-1 year,0,true
2528-HFYZX,Male,1,true,17,Month-to-month,76.45,1233.4,72.55,1-2 years,0,true
7901-HXJVA,Male,0,false,14,Month-to-month,76.45,1117.55,79.83,1-2 years,0,false
9248-OJYKK,Male,1,false,1,Month-to-month,76.45,76.45,76.45,0-1 year,0,true
4846-WHAFZ,Female,1,true,37,Month-to-month,76.5,2868.15,77.52,2-4 years,0,true
7625-XCQRH,Female,0,false,11,Month-to-month,76.5,837.95,76.18,0-1 year,0,true
0637-KVDLV,Male,0,false,2,Month-to-month,76.5,162.45,81.22,0-1 year,0,true
6476-YHMGA,Female,0,true,15,Month-to-month,76.5,1155.6,77.04,1-2 years,0,false
2305-MRGLV,Male,0,true,28,Month-to-month,76.55,2065.4,73.76,2-4 years,0,false
1689-YQBYY,Female,0,false,12,Month-to-month,76.6,893.0,74.42,0-1 year,0,false
1092-GANHU,Male,0,false,17,Month-to-month,76.65,1313.55,77.27,1-2 years,0,true
2919-HBCJO,Female,0,false,4,Month-to-month,76.65,333.6,83.4,0-1 year,0,true
1219-NNDDO,Female,0,false,9,Month-to-month,76.85,663.55,73.73,0-1 year,0,false
8023-QHAIO,Female,1,true,56,Month-to-month,76.85,4275.75,76.35,4-5 years,0,false
5835-BEQEU,Male,0,false,3,Month-to-month,76.95,228.4,76.13,0-1 year,0,true
8258-GSTJK,Male,1,false,3,Month-to-month,77.0,237.75,79.25,0-1 year,0,true
2609-IAICY,Female,0,false,1,Month-to-month,77.15,77.15,77.15,0-1 year,0,true
8543-MSDMF,Male,0,false,3,Month-to-month,77.4,206.15,68.72,0-1 year,0,false
9776-CLUJA,Female,1,true,51,Month-to-month,77.5,3807.35,74.65,4-5 years,0,true
2754-XBHTB,Female,0,false,9,Month-to-month,77.65,714.15,79.35,0-1 year,0,true
3537-HPKQT,Female,0,true,55,Month-to-month,77.75,4266.4,77.57,4-5 years,0,false
5536-SLHPM,Female,0,true,55,Month-to-month,77.75,4458.15,81.06,4-5 years,0,true
